Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000054523,KIF1B,0.06934162938014754,-2.156391150571614,0.000000000000024721506577339905,0.30972024274237947,2.156391150571614,0.000000000000024721506577339905
ENSG00000284735,AL139424.3,0.0031954667917118685,0.73452848812512,0.7467009969365469,0.0010570656748886671,-0.73452848812512,0.7467009969365469
ENSG00000284642,AL139424.2,0.0025563734333694946,-0.1399406297910204,1,0.0021141313497773343,0.1399406297910204,1
ENSG00000142657,PGD,0.06199205575921025,-3.948880060564616,0.000000000000000000000000000000000000000000003657089235171878,0.9619297641486871,3.948880060564616,0.000000000000000000000000000000000000000000003657089235171878
ENSG00000175279,CENPS,0.013740507204361034,1.7345284881251208,0.03851435961461137,0.0031711970246660016,-1.7345284881251208,0.03851435961461137
ENSG00000241563,CORT,0.002236826754198308,1.2750968694878235,0.6194981580068084,0,-1.2750968694878235,0.6194981580068084
ENSG00000160049,DFFA,0.08691669673456281,-0.6655689911297742,0.06441959707825229,0.13741853773552673,0.6655689911297742,0.06441959707825229
ENSG00000203469,AL354956.1,0.0003195466791711868,-0.7249031305121765,1,0,0.7249031305121765,1
ENSG00000142655,PEX14,0.0316351212379475,0.3953911032055357,0.6058717272860819,0.02325544484755068,-0.3953911032055357,0.6058717272860819
ENSG00000130940,CASZ1,0.047932001875678025,1.1915735139255403,0.017217590052133053,0.020084247822884677,-1.1915735139255403,0.017217590052133053
ENSG00000272078,AL139423.1,0.0012781867166847473,0.5970249643751853,1,0,-0.5970249643751853,1
ENSG00000175262,C1orf127,0,-3.7249031305121756,0.043748218120307505,0.0031711970246660016,3.7249031305121756,0.043748218120307505
ENSG00000120948,TARDBP,0.2406186494159037,-0.030668561897792213,1,0.2452392365741708,0.030668561897792213,1
ENSG00000009724,MASP2,0.0006390933583423737,-0.1399406297910204,1,0,0.1399406297910204,1
ENSG00000271895,AL109811.2,0.11024360431405945,0.4617975836809629,0.36291615414991407,0.07927992561665004,-0.4617975836809629,0.36291615414991407
ENSG00000116649,SRM,0.29494158487500544,-0.04807977159679755,1,0.3044349143679362,0.04807977159679755,1
ENSG00000171824,EXOSC10,0.0776498430385984,-0.5490532951127585,0.1537113086346051,0.11310602721308739,0.5490532951127585,0.1537113086346051
ENSG00000226849,AL109811.1,0.0031954667917118685,-0.26547151187487916,1,0.0031711970246660016,0.26547151187487916,1
ENSG00000230337,EXOSC10-AS1,0.0003195466791711868,-0.7249031305121765,1,0,0.7249031305121765,1
ENSG00000198793,MTOR,0.05815749560915601,-0.35895041173281594,0.46191166994763533,0.07399459724220671,0.35895041173281594,0.46191166994763533
ENSG00000225602,MTOR-AS1,0.0003195466791711868,-0.7249031305121765,1,0,0.7249031305121765,1
ENSG00000171819,ANGPTL7,0.0003195466791711868,-0.7249031305121765,1,0,0.7249031305121765,1
ENSG00000120942,UBIAD1,0.0703002694176611,0.33507897431605604,0.6122344133392482,0.05496741509421069,-0.33507897431605604,0.6122344133392482
ENSG00000204624,DISP3,0.0003195466791711868,-0.7249031305121765,1,0,0.7249031305121765,1
ENSG00000284708,AL031731.1,0.002236826754198308,1.2750968694878235,0.6194981580068084,0,-1.2750968694878235,0.6194981580068084
ENSG00000116661,FBXO2,0.01725552067524409,4.056456583012483,0.00005166660975304122,0,-4.056456583012483,0.00005166660975304122
ENSG00000132879,FBXO44,0.08851443013041875,1.0721098473239685,0.012470883257219229,0.04122556132065802,-1.0721098473239685,0.012470883257219229
ENSG00000116663,FBXO6,0.03738696146302886,-1.5287606083335534,0.000011998091998166419,0.10782069883864406,1.5287606083335534,0.000011998091998166419
ENSG00000116670,MAD2L2,0.11216088438908658,-0.7732661520735751,0.01875494624083183,0.19132888715484878,0.7732661520735751,0.01875494624083183
ENSG00000162490,DRAXIN,0.005432293545910176,-0.1399406297910195,1,0.005285328374443336,0.1399406297910195,1
ENSG00000177674,AGTRAP,0.16648381984818833,-2.542487184886667,0.0000000000000000000000357592540218917,0.9714433552226852,2.542487184886667,0.0000000000000000000000357592540218917
ENSG00000215910,C1orf167,0.0006390933583423737,-1.7249031305121765,0.4457328338503023,0.0021141313497773343,1.7249031305121765,0.4457328338503023
ENSG00000177000,MTHFR,0.0703002694176611,-2.588052262299673,0.0000000000000000000006238130392887679,0.4238833356303556,2.588052262299673,0.0000000000000000000006238130392887679
ENSG00000011021,CLCN6,0.021729174183640704,-1.9914181050809323,0.00001992434835388443,0.08667938534087072,1.9914181050809323,0.00001992434835388443
ENSG00000175206,NPPA,0.0006390933583423737,-0.1399406297910204,1,0,0.1399406297910204,1
ENSG00000285646,AL021155.5,0.022368267541983077,-1.2475813529789894,0.0029838833960368636,0.05285328374443336,1.2475813529789894,0.0029838833960368636
ENSG00000116685,KIAA2013,0.0849994166595357,-1.7674950072366444,0.0000000005622648886474042,0.2896359949194948,1.7674950072366444,0.0000000005622648886474042
